0.97 1.12 1.0 0.0 0.0
0.32 2.31 1.0 0.0 0.0
0.79 3.07 1.0 0.0 0.0
0.41 2.82 1.0 0.0 0.0
1.09 1.22 1.0 0.0 0.0
0.58 1.68 1.0 0.0 0.0
0.75 1.51 1.0 0.0 0.0
0.13 0.29 1.0 0.0 0.0
0.55 2.41 1.0 0.0 0.0
0.24 3.72 0.0 0.0 1.0
0.5 1.03 1.0 0.0 0.0
0.46 2.2 1.0 0.0 0.0
0.92 1.91 1.0 0.0 0.0
0.43 2.23 1.0 0.0 0.0
1.09 2.47 0.0 0.0 1.0
0.75 2.19 1.0 0.0 0.0
0.42 2.8 1.0 0.0 0.0
0.82 2.16 1.0 0.0 0.0
0.32 1.88 1.0 0.0 0.0
0.98 2.84 0.0 0.0 1.0
0.46 3.23 1.0 0.0 0.0
0.26 2.54 1.0 0.0 0.0
0.13 3.44 1.0 0.0 0.0
0.61 0.79 1.0 0.0 0.0
0.52 1.07 1.0 0.0 0.0
0.42 3.79 1.0 0.0 0.0
1.15 2.29 0.0 0.0 1.0
0.63 2.35 1.0 0.0 0.0
0.6 2.72 1.0 0.0 0.0
0.27 0.79 1.0 0.0 0.0
0.92 2.11 1.0 0.0 0.0
0.8 2.65 1.0 0.0 0.0
0.8 1.09 1.0 0.0 0.0
0.66 0.83 1.0 0.0 0.0
0.56 1.82 1.0 0.0 0.0
0.78 1.07 1.0 0.0 0.0
1.1 1.95 1.0 0.0 0.0
0.2 0.86 1.0 0.0 0.0
1.17 1.51 1.0 0.0 0.0
0.61 0.67 1.0 0.0 0.0
0.24 1.59 1.0 0.0 0.0
0.76 2.18 1.0 0.0 0.0
0.46 2.12 1.0 0.0 0.0
1.12 2.11 1.0 0.0 0.0
0.83 1.89 1.0 0.0 0.0
0.33 3.69 1.0 0.0 0.0
0.77 2.15 1.0 0.0 0.0
0.28 3.46 1.0 0.0 0.0
0.46 3.92 0.0 0.0 1.0
0.73 1.36 1.0 0.0 0.0
0.64 3.29 1.0 0.0 0.0
0.9 0.71 0.0 0.0 1.0
1.04 1.15 1.0 0.0 0.0
0.29 0.6 1.0 0.0 0.0
1.2 1.21 0.0 0.0 1.0
1.19 1.91 0.0 0.0 1.0
0.65 2.72 1.0 0.0 0.0
0.76 1.04 1.0 0.0 0.0
0.34 1.72 1.0 0.0 0.0
0.49 0.39 0.0 0.0 1.0
0.83 1.29 1.0 0.0 0.0
0.1 0.99 1.0 0.0 0.0
0.47 3.11 1.0 0.0 0.0
0.26 2.95 1.0 0.0 0.0
0.19 0.74 1.0 0.0 0.0
1.02 1.44 1.0 0.0 0.0
0.52 2.1 1.0 0.0 0.0
0.54 3.7 1.0 0.0 0.0
0.94 1.26 1.0 0.0 0.0
1.04 1.56 1.0 0.0 0.0
0.65 3.16 1.0 0.0 0.0
0.76 0.88 1.0 0.0 0.0
0.33 2.96 1.0 0.0 0.0
0.46 2.69 1.0 0.0 0.0
0.12 0.68 1.0 0.0 0.0
0.33 0.76 1.0 0.0 0.0
0.2 0.35 1.0 0.0 0.0
1.15 1.89 1.0 0.0 0.0
1.08 2.41 0.0 0.0 1.0
0.53 0.71 1.0 0.0 0.0
1.2 1.69 0.0 0.0 1.0
0.5 2.96 1.0 0.0 0.0
0.68 2.91 1.0 0.0 0.0
0.82 2.04 1.0 0.0 0.0
0.54 2.24 1.0 0.0 0.0
0.32 0.69 1.0 0.0 0.0
0.15 3.26 1.0 0.0 0.0
0.16 2.01 1.0 0.0 0.0
0.19 1.52 1.0 0.0 0.0
0.53 1.74 1.0 0.0 0.0
1.22 1.5 0.0 0.0 1.0
0.71 1.39 1.0 0.0 0.0
0.99 2.61 1.0 0.0 0.0
0.12 1.39 1.0 0.0 0.0
0.69 3.68 0.0 0.0 1.0
0.63 2.03 1.0 0.0 0.0
0.68 1.75 1.0 0.0 0.0
0.94 2.24 1.0 0.0 0.0
0.17 0.83 1.0 0.0 0.0
1.08 1.35 1.0 0.0 0.0
0.1 1.16 1.0 0.0 0.0
0.14 3.3 1.0 0.0 0.0
1.04 1.1 1.0 0.0 0.0
0.52 1.15 1.0 0.0 0.0
1.09 2.49 0.0 0.0 1.0
0.18 1.89 1.0 0.0 0.0
0.43 2.34 1.0 0.0 0.0
0.1 3.33 1.0 0.0 0.0
0.68 2.53 1.0 0.0 0.0
0.67 2.61 1.0 0.0 0.0
0.76 1.37 1.0 0.0 0.0
0.16 2.69 1.0 0.0 0.0
0.57 0.76 1.0 0.0 0.0
0.67 0.6 1.0 0.0 0.0
0.5 2.19 1.0 0.0 0.0
1.03 2.68 0.0 0.0 1.0
0.1 0.58 1.0 0.0 0.0
1.13 2.04 1.0 0.0 0.0
0.17 0.31 1.0 0.0 0.0
1.14 1.58 1.0 0.0 0.0
0.62 1.96 1.0 0.0 0.0
0.63 0.92 1.0 0.0 0.0
0.47 1.74 1.0 0.0 0.0
0.79 3.35 0.0 0.0 1.0
0.78 0.99 1.0 0.0 0.0
0.12 1.95 1.0 0.0 0.0
0.19 1.53 1.0 0.0 0.0
1.17 1.4 1.0 0.0 0.0
0.22 3.62 1.0 0.0 0.0
0.81 0.91 1.0 0.0 0.0
1.01 1.82 1.0 0.0 0.0
0.52 1.51 1.0 0.0 0.0
0.97 1.26 1.0 0.0 0.0
0.15 0.22 0.0 0.0 1.0
0.55 2.17 1.0 0.0 0.0
0.92 0.82 1.0 0.0 0.0
0.84 2.87 1.0 0.0 0.0
0.61 1.4 1.0 0.0 0.0
1.01 1.62 1.0 0.0 0.0
0.51 3.89 0.0 0.0 1.0
0.75 2.93 1.0 0.0 0.0
0.46 3.52 1.0 0.0 0.0
0.71 2.33 1.0 0.0 0.0
0.13 0.55 1.0 0.0 0.0
0.74 2.75 1.0 0.0 0.0
0.81 2.04 1.0 0.0 0.0
0.35 0.75 1.0 0.0 0.0
0.47 3.15 1.0 0.0 0.0
0.13 2.51 1.0 0.0 0.0
1.17 1.31 0.0 0.0 1.0
1.12 1.52 1.0 0.0 0.0
0.8 2.24 1.0 0.0 0.0
0.51 3.47 1.0 0.0 0.0
0.8 1.7 1.0 0.0 0.0
0.43 1.95 1.0 0.0 0.0
0.63 3.7 1.0 0.0 0.0
0.28 3.06 1.0 0.0 0.0
0.58 1.23 1.0 0.0 0.0
0.59 2.09 1.0 0.0 0.0
0.84 1.37 1.0 0.0 0.0
0.75 2.59 1.0 0.0 0.0
0.65 2.23 1.0 0.0 0.0
0.64 0.61 1.0 0.0 0.0
0.62 0.63 1.0 0.0 0.0
1.07 0.97 0.0 0.0 1.0
0.96 2.11 1.0 0.0 0.0
0.81 1.17 1.0 0.0 0.0
0.38 2.47 1.0 0.0 0.0
1.09 2.3 0.0 0.0 1.0
0.97 0.99 1.0 0.0 0.0
0.71 2.26 1.0 0.0 0.0
0.88 1.77 1.0 0.0 0.0
0.55 1.5 1.0 0.0 0.0
0.51 0.56 1.0 0.0 0.0
1.13 2.29 0.0 0.0 1.0
0.64 0.8 1.0 0.0 0.0
0.37 1.17 1.0 0.0 0.0
0.44 1.16 1.0 0.0 0.0
0.31 2.31 1.0 0.0 0.0
0.66 1.28 1.0 0.0 0.0
1.05 1.26 1.0 0.0 0.0
0.46 2.19 1.0 0.0 0.0
1.06 1.12 1.0 0.0 0.0
0.37 1.58 1.0 0.0 0.0
0.4 3.6 1.0 0.0 0.0
0.62 0.9 1.0 0.0 0.0
0.6 3.72 1.0 0.0 0.0
1.08 1.33 1.0 0.0 0.0
0.35 3.37 1.0 0.0 0.0
0.79 3.3 0.0 0.0 1.0
1.22 1.42 0.0 0.0 1.0
0.92 1.47 1.0 0.0 0.0
0.83 2.35 1.0 0.0 0.0
0.44 2.46 1.0 0.0 0.0
0.19 0.27 0.0 0.0 1.0
0.11 2.34 1.0 0.0 0.0
0.9 1.56 1.0 0.0 0.0
0.57 1.52 1.0 0.0 0.0
0.24 1.13 1.0 0.0 0.0
0.44 1.67 1.0 0.0 0.0
0.28 3.74 0.0 0.0 1.0
0.46 3.91 0.0 0.0 1.0
0.89 0.82 1.0 0.0 0.0
0.14 3.51 1.0 0.0 0.0
0.84 2.84 1.0 0.0 0.0
0.38 3.78 1.0 0.0 0.0
0.66 3.4 1.0 0.0 0.0
1.18 1.58 1.0 0.0 0.0
0.51 1.91 1.0 0.0 0.0
0.29 1.53 1.0 0.0 0.0
1.17 1.78 1.0 0.0 0.0
0.27 1.24 1.0 0.0 0.0
0.92 2.27 1.0 0.0 0.0
0.72 2.28 1.0 0.0 0.0
0.41 1.46 1.0 0.0 0.0
0.86 1.56 1.0 0.0 0.0
0.25 3.22 1.0 0.0 0.0
1.09 2.02 1.0 0.0 0.0
0.33 2.68 1.0 0.0 0.0
1.01 2.11 1.0 0.0 0.0
1.06 1.89 1.0 0.0 0.0
0.99 1.62 1.0 0.0 0.0
0.21 3.36 1.0 0.0 0.0
0.4 1.15 1.0 0.0 0.0
1.02 1.89 1.0 0.0 0.0
0.38 2.48 1.0 0.0 0.0
1.11 2.03 1.0 0.0 0.0
1.22 1.51 0.0 0.0 1.0
0.54 1.85 1.0 0.0 0.0
0.9 2.38 1.0 0.0 0.0
0.81 1.53 1.0 0.0 0.0
1.11 1.6 1.0 0.0 0.0
0.49 1.14 1.0 0.0 0.0
0.27 2.77 1.0 0.0 0.0
0.5 1.13 1.0 0.0 0.0
0.79 2.95 1.0 0.0 0.0
0.16 3.13 1.0 0.0 0.0
1.19 2.09 0.0 0.0 1.0
0.49 1.06 1.0 0.0 0.0
0.52 3.14 1.0 0.0 0.0
1.15 2.08 0.0 0.0 1.0
0.3 0.57 1.0 0.0 0.0
0.41 3.04 1.0 0.0 0.0
0.79 0.92 1.0 0.0 0.0
1.01 1.1 1.0 0.0 0.0
0.51 1.85 1.0 0.0 0.0
0.92 2.4 1.0 0.0 0.0
0.61 0.86 1.0 0.0 0.0
0.54 2.12 1.0 0.0 0.0
0.48 2.96 1.0 0.0 0.0
0.51 2.3 1.0 0.0 0.0
1.24 1.66 0.0 0.0 1.0
0.72 1.61 1.0 0.0 0.0
0.97 1.01 1.0 0.0 0.0
0.84 0.73 1.0 0.0 0.0
0.64 1.11 1.0 0.0 0.0
0.22 2.36 1.0 0.0 0.0
0.32 3.26 1.0 0.0 0.0
0.45 2.37 1.0 0.0 0.0
0.75 1.74 1.0 0.0 0.0
0.88 1.67 1.0 0.0 0.0
0.23 3.22 1.0 0.0 0.0
0.19 3.46 1.0 0.0 0.0
0.66 3.77 0.0 0.0 1.0
0.11 2.11 1.0 0.0 0.0
1.08 1.59 1.0 0.0 0.0
0.53 2.23 1.0 0.0 0.0
0.1 1.43 1.0 0.0 0.0
1.17 1.46 1.0 0.0 0.0
0.19 0.28 1.0 0.0 0.0
0.9 2.94 0.0 0.0 1.0
0.42 2.43 1.0 0.0 0.0
0.21 3.62 0.0 0.0 1.0
0.91 0.91 1.0 0.0 0.0
0.59 3.42 1.0 0.0 0.0
0.8 1.41 1.0 0.0 0.0
0.64 3.39 1.0 0.0 0.0
0.63 1.45 1.0 0.0 0.0
0.25 2.97 1.0 0.0 0.0
0.95 1.11 1.0 0.0 0.0
1.17 1.71 1.0 0.0 0.0
1.09 2.15 1.0 0.0 0.0
0.12 1.15 1.0 0.0 0.0
1.0 1.96 1.0 0.0 0.0
0.46 0.53 1.0 0.0 0.0
0.14 0.8 1.0 0.0 0.0
1.01 1.01 1.0 0.0 0.0
0.1 3.42 1.0 0.0 0.0
0.44 2.21 1.0 0.0 0.0
0.65 0.55 0.0 0.0 1.0
0.9 2.84 1.0 0.0 0.0
0.46 3.67 1.0 0.0 0.0
0.74 2.85 1.0 0.0 0.0
0.31 3.17 1.0 0.0 0.0
0.48 2.06 1.0 0.0 0.0
0.14 0.61 1.0 0.0 0.0
0.87 2.71 1.0 0.0 0.0
0.39 1.21 1.0 0.0 0.0
0.46 0.8 1.0 0.0 0.0
0.56 1.52 1.0 0.0 0.0
0.38 3.79 1.0 0.0 0.0
0.7 2.29 1.0 0.0 0.0
0.26 0.65 1.0 0.0 0.0
0.33 2.88 1.0 0.0 0.0
0.85 2.13 1.0 0.0 0.0
0.8 1.63 1.0 0.0 0.0
0.72 2.82 1.0 0.0 0.0
0.12 0.98 1.0 0.0 0.0
0.7 0.72 1.0 0.0 0.0
0.3 3.7 1.0 0.0 0.0
0.94 2.19 1.0 0.0 0.0
0.18 3.41 1.0 0.0 0.0
0.48 3.66 1.0 0.0 0.0
0.34 3.38 1.0 0.0 0.0
1.08 1.68 1.0 0.0 0.0
0.44 1.03 1.0 0.0 0.0
0.57 3.42 1.0 0.0 0.0
0.36 2.61 1.0 0.0 0.0
0.63 3.44 1.0 0.0 0.0
0.25 1.13 1.0 0.0 0.0
0.49 0.58 1.0 0.0 0.0
0.87 1.29 1.0 0.0 0.0
0.55 0.73 1.0 0.0 0.0
0.52 1.35 1.0 0.0 0.0
0.74 1.51 1.0 0.0 0.0
0.15 2.85 1.0 0.0 0.0
0.41 0.86 1.0 0.0 0.0
0.43 2.25 1.0 0.0 0.0
1.03 2.54 0.0 0.0 1.0
0.14 0.2 0.0 0.0 1.0
0.87 2.54 1.0 0.0 0.0
0.14 1.59 1.0 0.0 0.0
0.19 0.26 0.0 0.0 1.0
0.67 1.57 1.0 0.0 0.0
0.85 0.71 0.0 0.0 1.0
0.56 1.47 1.0 0.0 0.0
0.1 0.9 1.0 0.0 0.0
0.39 0.59 1.0 0.0 0.0
0.5 0.62 1.0 0.0 0.0
0.38 2.37 1.0 0.0 0.0
1.05 2.06 1.0 0.0 0.0
0.7 0.59 1.0 0.0 0.0
0.17 1.33 1.0 0.0 0.0
0.43 0.35 0.0 0.0 1.0
0.68 3.27 1.0 0.0 0.0
0.88 0.94 1.0 0.0 0.0
0.44 3.75 1.0 0.0 0.0
0.26 3.63 1.0 0.0 0.0
0.52 2.69 1.0 0.0 0.0
1.06 1.17 1.0 0.0 0.0
0.58 3.17 1.0 0.0 0.0
0.64 3.42 1.0 0.0 0.0
0.52 2.85 1.0 0.0 0.0
0.27 2.23 1.0 0.0 0.0
0.79 1.28 1.0 0.0 0.0
0.29 2.38 1.0 0.0 0.0
0.51 3.44 1.0 0.0 0.0
0.74 3.11 1.0 0.0 0.0
0.23 2.28 1.0 0.0 0.0
0.22 0.6 1.0 0.0 0.0
0.84 1.36 1.0 0.0 0.0
0.29 3.13 1.0 0.0 0.0
1.2 1.85 0.0 0.0 1.0
0.26 3.6 1.0 0.0 0.0
0.18 2.11 1.0 0.0 0.0
0.49 0.98 1.0 0.0 0.0
0.34 3.58 1.0 0.0 0.0
0.47 2.47 1.0 0.0 0.0
1.23 1.92 0.0 0.0 1.0
0.51 2.54 1.0 0.0 0.0
0.33 2.46 1.0 0.0 0.0
0.8 2.48 1.0 0.0 0.0
0.88 2.71 1.0 0.0 0.0
0.98 2.1 1.0 0.0 0.0
0.27 2.85 1.0 0.0 0.0
0.82 1.96 1.0 0.0 0.0
0.38 3.29 1.0 0.0 0.0
0.72 2.91 1.0 0.0 0.0
0.64 3.84 0.0 0.0 1.0
0.12 1.21 1.0 0.0 0.0
0.61 3.24 1.0 0.0 0.0
0.66 0.63 1.0 0.0 0.0
0.9 1.27 1.0 0.0 0.0
0.65 3.58 1.0 0.0 0.0
0.96 2.03 1.0 0.0 0.0
0.61 0.54 1.0 0.0 0.0
0.49 2.18 1.0 0.0 0.0
0.87 2.39 1.0 0.0 0.0
